"id","date","amount","description","account_id","category_id","type","linked_transaction_id"
"10885","""2025-04-04T10:00:00.000Z""","2300.00","risparmi","9","20","expense",
"10886","""2025-04-04T10:00:00.000Z""","470.00","pac","9","20","expense",
"10887","""2025-04-04T10:00:00.000Z""","2300.00","risparmi","14","20","income",
"10888","""2025-04-04T10:00:00.000Z""","470.00","pac","14","20","income",
"10889","""2025-04-05T10:00:00.000Z""","16.14","benza","9","7","expense",
"10890","""2025-04-05T10:00:00.000Z""","7.00","negroni","9","6","expense",
"10891","""2025-04-06T10:00:00.000Z""","40.00","spesa ","13","3","expense",
"10892","""2025-04-06T10:00:00.000Z""","42.50","colazione e pranzo baracchetta top","9","6","expense",
"10893","""2025-04-06T10:00:00.000Z""","4.60","spesa psta fresca","12","3","expense",
"10894","""2025-04-07T10:00:00.000Z""","160.00","ricarica buoni pasto","13","14","income",
"10895","""2025-04-07T10:00:00.000Z""","48.45","ricarica satispay","9","20","expense",
"10896","""2025-04-07T10:00:00.000Z""","48.45","ricarica satispay","12","20","income",
"10897","""2025-04-07T10:00:00.000Z""","2.40","caffè ","12","6","expense",
"10898","""2025-04-09T10:00:00.000Z""","10.70","mc","9","6","expense",
"10899","""2025-04-09T10:00:00.000Z""","1.00","aws","9","5","expense",
"10900","""2025-04-09T10:00:00.000Z""","2.40","bar","12","6","expense",
"10901","""2025-04-10T10:00:00.000Z""","16.00","pranzo","13","6","expense",
"10902","""2025-04-10T10:00:00.000Z""","2.20","bus","9","7","expense",
"10903","""2025-04-10T10:00:00.000Z""","9.00","magliette","9","12","expense",
"10904","""2025-04-10T10:00:00.000Z""","15.00","ravio sarpi","9","6","expense",
"10905","""2025-04-10T10:00:00.000Z""","4.99","prime","9","5","expense",
"10907","""2025-04-11T10:00:00.000Z""","8.00","pranzo","13","6","expense",
"10908","""2025-04-11T10:00:00.000Z""","1.88","backblaze","9","5","expense",
"10909","""2025-04-11T10:00:00.000Z""","76.00","unipolmove","9","7","expense",
"10910","""2025-04-11T10:00:00.000Z""","5.90","pranzo","12","6","expense",
"10911","""2025-04-12T10:00:00.000Z""","7.74","birra","9","6","expense",
"10912","""2025-04-12T10:00:00.000Z""","9.99","iliad","9","5","expense",
"10913","""2025-04-12T10:00:00.000Z""","0.04","commissioni","9","10","expense",
"10914","""2025-04-12T10:00:00.000Z""","9.32","github copilot","7","5","expense",
"10915","""2025-04-13T10:00:00.000Z""","40.99","benzina","9","7","expense",
"10916","""2025-04-13T10:00:00.000Z""","7.00","lavaggio","9","9","expense",
"10917","""2025-04-14T10:00:00.000Z""","23.00","bla bla car","11","7","income",
"10918","""2025-04-15T10:00:00.000Z""","1090.00","trasferimento","9","20","income",
"10919","""2025-04-15T10:00:00.000Z""","300.00","trasferimento ","9","20","income",
"10920","""2025-04-15T10:00:00.000Z""","300.00","palestra personal trainer","9","11","expense",
"10921","""2025-04-15T10:00:00.000Z""","4.69","piselli","9","3","expense",
"10922","""2025-04-15T10:00:00.000Z""","1090.00","trasferimento ","10","20","expense",
"10923","""2025-04-15T10:00:00.000Z""","300.00","trasferimento ","10","20","expense",
"10924","""2025-04-15T10:00:00.000Z""","6.76","fornaio","12","3","expense",
"10925","""2025-04-15T10:00:00.000Z""","1.20","caffè ","12","6","expense",
"10926","""2025-04-16T10:00:00.000Z""","14.95","xxx","9","12","expense",
"10927","""2025-04-17T10:00:00.000Z""","1090.00","versamento xeon","9","20","expense",
"10928","""2025-04-17T10:00:00.000Z""","12.99","xxx","9","12","expense",
"10929","""2025-04-17T10:00:00.000Z""","8.62","spesa","9","3","expense",
"10930","""2025-04-17T10:00:00.000Z""","2.40","bar","12","6","expense",
"10931","""2025-04-17T10:00:00.000Z""","32.09","pizze deliveroo","11","6","expense",
"10932","""2025-04-17T10:00:00.000Z""","5.00","birra","11","6","expense",
"10933","""2025-04-17T10:00:00.000Z""","6.20","feltrinelli","11","12","expense",
"10934","""2025-04-18T10:00:00.000Z""","130.00","tagliando moto","9","9","expense",
"10935","""2025-04-18T10:00:00.000Z""","3.58","carta igienica","9","3","expense",
"10936","""2025-04-18T10:00:00.000Z""","25.00","parrucchiere","12","11","expense",
"10937","""2025-04-18T10:00:00.000Z""","3.40","caffè ","12","6","expense",
"10938","""2025-04-18T10:00:00.000Z""","0.99","icloud ","11","5","expense",
"10939","""2025-04-19T10:00:00.000Z""","16.00","spesa","13","3","expense",
"10940","""2025-04-19T10:00:00.000Z""","2.40","caffè ","9","6","expense",
"10941","""2025-04-19T10:00:00.000Z""","14.90","boccola tappatrice","9","12","expense",
"10942","""2025-04-19T10:00:00.000Z""","1090.00","versamento xeon","14","20","income",
"10943","""2025-04-19T10:00:00.000Z""","8.00","spesa","11","3","income",
"10944","""2025-04-20T10:00:00.000Z""","23.47","spesa pasquetta ","9","3","expense",
"10945","""2025-04-21T10:00:00.000Z""","49.46","ricarica satispay","9","20","expense",
"10946","""2025-04-21T10:00:00.000Z""","49.46","ricarica satispay","12","20","income",
"10947","""2025-04-22T10:00:00.000Z""","18.00","lavanderia","9","5","expense",
"10948","""2025-04-22T10:00:00.000Z""","3.70","bar","12","6","expense",
"10949","""2025-04-22T10:00:00.000Z""","8.20","macellaio ","12","3","expense",
"10950","""2025-04-22T10:00:00.000Z""","1.30","caffè ","12","6","expense",
"10951","""2025-04-23T10:00:00.000Z""","32.00","spesa","13","3","expense",
"10952","""2025-04-23T10:00:00.000Z""","42.82","benzina","9","7","expense",
"10953","""2025-04-23T10:00:00.000Z""","7.50","parcheggio","9","7","expense",
"10954","""2025-04-23T10:00:00.000Z""","4.62","spesa","9","3","expense",
"10955","""2025-04-24T10:00:00.000Z""","7.40","spazzolino e dentifricio","9","11","expense",
"10956","""2025-04-24T10:00:00.000Z""","2.60","bar","12","6","expense",
"10957","""2025-04-25T10:00:00.000Z""","8.00","spesa","13","3","expense",
"10958","""2025-04-25T10:00:00.000Z""","37.00","pranzo antibes","9","6","expense",
"10959","""2025-04-25T10:00:00.000Z""","2.30","parcheggio mentone","9","7","expense",
"10960","""2025-04-25T10:00:00.000Z""","8.79","autogrill x bubi","9","3","expense",
"10961","""2025-04-25T10:00:00.000Z""","7.63","spesa","9","3","expense",
"10962","""2025-04-25T10:00:00.000Z""","2.70","parcheggio","9","7","expense",
"10963","""2025-04-25T10:00:00.000Z""","1.00","DA TROVARE","4","10","expense",
"10964","""2025-04-26T10:00:00.000Z""","1.40","mc","9","6","expense",
"10965","""2025-04-26T10:00:00.000Z""","4.30","bar bianca","12","6","expense",
"10966","""2025-04-26T10:00:00.000Z""","3.00","gelato ","12","6","expense",
"10967","""2025-04-27T10:00:00.000Z""","24.00","spesa coop","13","3","expense",
"10968","""2025-04-27T10:00:00.000Z""","11.46","spesa","9","3","expense",
"10969","""2025-04-27T10:00:00.000Z""","6.50","gelato","12","6","expense",
"10970","""2025-04-28T10:00:00.000Z""","9.48","libro","9","12","expense",
"10971","""2025-04-28T10:00:00.000Z""","29.00","regalo compleanno marti","9","12","expense",
"10972","""2025-04-28T10:00:00.000Z""","6.60","focaccia","12","3","expense",
"10973","""2025-04-28T10:00:00.000Z""","40.00","prelievo","7","20","expense",
"10974","""2025-04-28T10:00:00.000Z""","40.00","prelievo","4","20","income",
"10975","""2025-04-28T10:00:00.000Z""","28.00","garage","4","9","expense",
"10976","""2025-04-28T10:00:00.000Z""","0.99","the","4","3","expense",
"10977","""2025-04-28T10:00:00.000Z""","2.99","google one","11","5","expense",
"10978","""2025-04-29T10:00:00.000Z""","16.00","pranzo","13","6","expense",
"10979","""2025-04-29T10:00:00.000Z""","4.40","metro","9","7","expense",
"10980","""2025-04-29T10:00:00.000Z""","2.00","parcheggio ","9","7","expense",
"10981","""2025-04-29T10:00:00.000Z""","6.72","xxx","9","12","expense",
"10982","""2025-04-29T10:00:00.000Z""","13.78","mc","9","6","expense",
"10983","""2025-04-29T10:00:00.000Z""","40.79","benzina","9","7","expense",
"10984","""2025-04-29T10:00:00.000Z""","3.00","pranzo","4","6","expense",
"10985","""2025-04-29T10:00:00.000Z""","3.50","ricarica macchinette","4","10","expense",
"10986","""2025-04-30T10:00:00.000Z""","1784.00","stipendio ","9","1","income",
"10987","""2025-04-30T10:00:00.000Z""","11.19","bla bla car","9","7","expense",
"10988","""2025-04-30T10:00:00.000Z""","14.89","bla bla car","9","7","expense",
"10989","""2025-04-30T10:00:00.000Z""","10.60","spesa","9","3","expense",
"10990","""2025-04-30T10:00:00.000Z""","9.95","macelleria","9","3","expense",
"10991","""2025-04-30T10:00:00.000Z""","7.00","negroni","9","6","expense",
"10992","""2025-04-30T10:00:00.000Z""","4.00","bar","12","6","expense",
"10993","""2025-04-30T10:00:00.000Z""","5.34","panettiere","12","3","expense",
"10994","""2025-04-30T10:00:00.000Z""","12.00","bla bla car","11","7","income",
"10995","""2025-05-01T10:00:00.000Z""","15.16","benzina moto","9","7","expense",
"10996","""2025-05-01T10:00:00.000Z""","7.00","ape","9","6","expense",
"10997","""2025-05-01T10:00:00.000Z""","6.00","gelato","4","6","expense",
"10998","""2025-05-02T10:00:00.000Z""","13.30","focaccia formaggio ","9","6","expense",
"10999","""2025-05-02T10:00:00.000Z""","7.23","benzina","9","7","expense",
"11000","""2025-05-02T10:00:00.000Z""","170.00","pac","9","20","expense",
"11001","""2025-05-02T10:00:00.000Z""","600.00","fondo emergenza","9","20","expense",
"11002","""2025-05-02T10:00:00.000Z""","170.00","pac","14","20","income",
"11003","""2025-05-02T10:00:00.000Z""","600.00","fondo emergenza","14","20","income",
"11004","""2025-05-02T10:00:00.000Z""","6.00","birra","11","6","expense",
"11005","""2025-05-03T10:00:00.000Z""","6.30","pedaggio ","9","7","expense",
"11006","""2025-05-03T10:00:00.000Z""","20.70","pranzo laigue","9","6","expense",
"11007","""2025-05-03T10:00:00.000Z""","8.35","macellaio","9","3","expense",
"11008","""2025-05-03T10:00:00.000Z""","3.30","verduriere","9","3","expense",
"11009","""2025-05-03T10:00:00.000Z""","200.00","risparmi","9","20","expense",
"11010","""2025-05-03T10:00:00.000Z""","5.99","spesa","9","3","expense",
"11011","""2025-05-03T10:00:00.000Z""","200.00","risparmi","1","20","income",
"11012","""2025-05-05T10:00:00.000Z""","152.00","ricarica buoni pasto","13","14","income",
"11013","""2025-05-05T10:00:00.000Z""","64.00","spesa","13","3","expense",
"11014","""2025-05-05T10:00:00.000Z""","45.54","ricarica satispay","9","20","expense",
"11015","""2025-05-05T10:00:00.000Z""","2.40","caffè","12","6","expense",
"11016","""2025-05-05T10:00:00.000Z""","45.54","ricarica satispay","12","20","income",
"11017","""2025-05-06T10:00:00.000Z""","14.00","bar","9","6","expense",
"11018","""2025-05-06T10:00:00.000Z""","7.00","bar","12","6","income",
"11019","""2025-05-07T10:00:00.000Z""","14.50","pranzo","9","6","expense",
"11020","""2025-05-07T10:00:00.000Z""","2.20","metro","9","7","expense",
"11021","""2025-05-07T10:00:00.000Z""","2.70","bar","12","6","expense",
"11022","""2025-05-08T10:00:00.000Z""","4.40","bus e metro","9","7","expense",
"11023","""2025-05-08T10:00:00.000Z""","12.80","pranzo","9","6","expense",
"11024","""2025-05-08T10:00:00.000Z""","5.00","ricarica macchinette","7","6","expense",
"11025","""2025-05-10T10:00:00.000Z""","4.50","pastificio ","12","3","expense",
"11026","""2025-05-10T10:00:00.000Z""","5.60","fornaio","12","3","expense",
"11027","""2025-05-10T10:00:00.000Z""","5.00","pastificio","10","3","income",
"11028","""2025-05-10T10:00:00.000Z""","3.53","colletta alimentare","12","3","expense",
"11029","""2025-05-10T10:00:00.000Z""","4.99","prime","9","5","expense",
"11031","""2025-05-10T10:00:00.000Z""","12.00","ape","12","6","expense",
"11032","""2025-05-10T10:00:00.000Z""","14.50","pizza","12","6","expense",
"11033","""2025-05-11T10:00:00.000Z""","3.00","gelato","12","6","expense",
"11034","""2025-05-11T10:00:00.000Z""","6.98","spesa","9","3","expense",
"11035","""2025-05-11T10:00:00.000Z""","14.67","spesa","9","3","expense",
"11036","""2025-05-11T10:00:00.000Z""","0.04","commissioni cambi","9","10","expense",
"11037","""2025-05-12T10:00:00.000Z""","41.23","ricarica satispay","9","20","expense",
"11038","""2025-05-12T10:00:00.000Z""","41.23","ricarica satispay","12","20","income",
"11039","""2025-05-12T10:00:00.000Z""","4.00","bar","12","6","expense",
"11040","""2025-05-12T10:00:00.000Z""","9.30","github copilot","7","5","expense",
"11041","""2025-05-12T10:00:00.000Z""","9.99","iliad","9","5","expense",
"11042","""2025-05-13T10:00:00.000Z""","8.00","pranzo","13","6","expense",
"11043","""2025-05-13T10:00:00.000Z""","6.70","fornaio","12","3","expense",
"11044","""2025-05-13T10:00:00.000Z""","6.90","pranzo","9","6","expense",
"11045","""2025-05-13T10:00:00.000Z""","4.40","metro","9","7","expense",
"11046","""2025-05-13T10:00:00.000Z""","23.90","cena pizza isola","9","6","expense",
"11047","""2025-05-13T10:00:00.000Z""","2.20","metro","9","7","expense",
"11048","""2025-05-14T10:00:00.000Z""","88.00","unipolmove","9","7","expense",
"11049","""2025-05-15T10:00:00.000Z""","8.00","pranzo","13","6","expense",
"11050","""2025-05-15T10:00:00.000Z""","2.20","metro","9","7","expense",
"11051","""2025-05-15T10:00:00.000Z""","2.50","pranzo","9","6","expense",
"11052","""2025-05-15T10:00:00.000Z""","2.20","metro","9","7","expense",
"11053","""2025-05-16T10:00:00.000Z""","5.60","colaz franco","12","6","expense",
"11054","""2025-05-16T10:00:00.000Z""","6.00","gelato","12","6","expense",
"11055","""2025-05-16T10:00:00.000Z""","6.70","siga","9","10","expense",
"11056","""2025-05-16T10:00:00.000Z""","4.00","treno","11","7","expense",
"11057","""2025-05-17T10:00:00.000Z""","24.00","spesa","13","3","expense",
"11058","""2025-05-17T10:00:00.000Z""","28.00","pranzo costa azzurra ","9","6","expense",
"11059","""2025-05-17T10:00:00.000Z""","18.95","spesa ","9","3","expense",
"11060","""2025-05-18T10:00:00.000Z""","10.00","focaccia","12","3","expense",
"11061","""2025-05-18T10:00:00.000Z""","9.00","pizza","9","6","expense",
"11062","""2025-05-18T10:00:00.000Z""","58.25","saldo tricount laigueglia","9","6","expense",
"11063","""2025-05-18T10:00:00.000Z""","0.99","icloud","11","5","expense",
"11064","""2025-05-19T10:00:00.000Z""","16.00","ricarica macchinette","13","6","expense",
"11065","""2025-05-19T10:00:00.000Z""","8.00","pranzo ","13","6","expense",
"11066","""2025-05-19T10:00:00.000Z""","4.40","metro","9","7","expense",
"11067","""2025-05-19T10:00:00.000Z""","3.90","pranzo","9","6","expense",
"11068","""2025-05-19T10:00:00.000Z""","6.85","mc","9","6","expense",
"11069","""2025-05-19T10:00:00.000Z""","1.30","acqua","9","6","expense",
"11070","""2025-05-19T10:00:00.000Z""","6.20","nurofen","9","11","expense",
"11071","""2025-05-21T10:00:00.000Z""","4.00","bar","12","6","expense",
"11072","""2025-05-21T10:00:00.000Z""","8.17","spesa","9","3","expense",
"11073","""2025-05-23T10:00:00.000Z""","2.40","bar","12","6","expense",
"11074","""2025-05-23T10:00:00.000Z""","3.00","frappè","12","6","expense",
"11075","""2025-05-24T10:00:00.000Z""","3.80","gelato","10","6","income",
"11076","""2025-05-24T10:00:00.000Z""","7.60","gelato","9","6","expense",
"11077","""2025-05-24T10:00:00.000Z""","15.25","pizza","9","6","expense",
"11078","""2025-05-24T10:00:00.000Z""","2.50","caffè","12","6","expense",
"11079","""2025-05-25T10:00:00.000Z""","32.00","spesa","13","3","expense",
"11080","""2025-05-25T10:00:00.000Z""","6.00","lasagne","9","3","expense",
"11081","""2025-05-25T10:00:00.000Z""","2.07","cochina","9","3","expense",
"11082","""2025-05-25T10:00:00.000Z""","44.99","pantaloni trekking","7","12","expense",
"11083","""2025-05-25T10:00:00.000Z""","1.60","caffè ","7","6","expense",
"11084","""2025-05-25T10:00:00.000Z""","16.30","benzina moto","9","7","expense",
"11085","""2025-05-25T10:00:00.000Z""","40.00","prelievo","9","20","expense",
"11086","""2025-05-25T10:00:00.000Z""","40.00","prelievo","4","20","income",
"11087","""2025-05-25T10:00:00.000Z""","1.18","spesa","9","3","expense",
"11088","""2025-05-25T10:00:00.000Z""","2.40","bar","12","6","expense",
"11089","""2025-05-26T10:00:00.000Z""","9.50","macelleria","4","3","expense",
"11090","""2025-05-26T10:00:00.000Z""","28.00","garage","4","9","expense",
"11091","""2025-05-26T10:00:00.000Z""","1.50","burgerino","9","6","expense",
"11092","""2025-05-26T10:00:00.000Z""","8.00","vino","10","6","expense",
"11093","""2025-05-26T10:00:00.000Z""","44.20","ricarica satispay","12","20","income",
"11094","""2025-05-26T10:00:00.000Z""","44.20","ricarica satispay","9","20","expense",
"11095","""2025-05-27T10:00:00.000Z""","57.50","bollo moto leoncino","10","9","expense",
"11096","""2025-05-27T10:00:00.000Z""","4.00","macchinette","9","6","expense",
"11097","""2025-05-28T10:00:00.000Z""","4.40","metro","9","7","expense",
"11098","""2025-05-28T10:00:00.000Z""","8.00","birre","9","6","expense",
"11099","""2025-05-28T10:00:00.000Z""","12.90","mutande","9","12","expense",
"11100","""2025-05-29T10:00:00.000Z""","8.00","pranzo","13","6","expense",
"11101","""2025-05-29T10:00:00.000Z""","2.99","google one","5","5","expense",
"11102","""2025-05-29T10:00:00.000Z""","4.40","metro","9","7","expense",
"11103","""2025-05-29T10:00:00.000Z""","5.00","pranzo","9","6","expense",
"11104","""2025-05-29T10:00:00.000Z""","0.59","the","9","3","expense",
"11105","""2025-05-30T10:00:00.000Z""","1792.00","stipendio","9","1","income",
"11106","""2025-05-30T10:00:00.000Z""","500.00","risparmi ","9","20","expense",
"11107","""2025-05-30T10:00:00.000Z""","500.00","risparmi ","1","20","income",
"11108","""2025-05-30T10:00:00.000Z""","10.00","birre","9","6","expense",
"11109","""2025-05-30T10:00:00.000Z""","14.00","pizza","9","6","expense",
"11110","""2025-05-31T10:00:00.000Z""","15.60","macellaio","12","3","expense",
"11111","""2025-05-31T10:00:00.000Z""","6.10","colaz bar","12","6","expense",
"11112","""2025-06-01T08:00:00.000Z""","13.59","bla bla car","9","7","expense",
"11113","""2025-06-01T10:00:00.000Z""","70.00","sushi","9","6","expense",
"11114","""2025-06-01T10:00:00.000Z""","1.95","spesa","9","3","expense",
"11115","""2025-06-02T10:00:00.000Z""","2.40","caffè ","12","6","expense",
"11116","""2025-06-02T10:00:00.000Z""","2.40","caffè ","12","6","expense",
"11117","""2025-06-02T10:00:00.000Z""","6.24","cibo gatto","9","3","expense",
"11118","""2025-06-02T10:00:00.000Z""","9.50","popcorn caramelle pepsi","9","6","expense",
"11119","""2025-06-03T10:00:00.000Z""","64.00","cena oww","13","6","expense",
"11120","""2025-06-03T10:00:00.000Z""","24.10","pranzo","9","6","expense",
"11121","""2025-06-03T10:00:00.000Z""","100.00","fondi monetari","9","20","expense",
"11122","""2025-06-03T10:00:00.000Z""","170.00","pac","9","20","expense",
"11123","""2025-06-03T10:00:00.000Z""","4.40","metro","9","7","expense",
"11124","""2025-06-03T10:00:00.000Z""","100.00","fondi monetari","14","20","income",
"11125","""2025-06-03T10:00:00.000Z""","170.00","pac","14","20","income",
"11126","""2025-06-03T10:00:00.000Z""","11.00","pranzo","11","6","income",
"11127","""2025-06-04T10:00:00.000Z""","25.00","regalo zio","9","10","expense",
"11128","""2025-06-04T10:00:00.000Z""","7.00","ape","9","6","expense",
"11129","""2025-06-04T10:00:00.000Z""","2.40","bar","12","6","expense",
"11130","""2025-06-05T10:00:00.000Z""","3.70","bar","12","6","expense",
"11131","""2025-06-06T10:00:00.000Z""","128.00","ricarica buoni pasto","13","14","income",
"11132","""2025-06-06T10:00:00.000Z""","25.00","parrucchiere","9","11","expense",
"11133","""2025-06-06T10:00:00.000Z""","2.40","bar","12","6","expense",
"11134","""2025-06-06T10:00:00.000Z""","21.50","cena ghironda","9","6","expense",
"11135","""2025-06-07T10:00:00.000Z""","20.50","cena marmorassi","9","6","expense",
"11136","""2025-06-07T10:00:00.000Z""","6.00","colaz baia del corvo","9","6","expense",
"11137","""2025-06-07T10:00:00.000Z""","17.00","pranzo scaletto","9","6","expense",
"11138","""2025-06-07T10:00:00.000Z""","17.15","DA TROVARE","10","10","expense",
"11139","""2025-06-08T10:00:00.000Z""","4.00","birra","9","6","expense",
"11140","""2025-06-08T10:00:00.000Z""","4.10","bar","12","6","expense",
"11141","""2025-06-08T10:00:00.000Z""","5.20","mc","12","6","expense",
"11142","""2025-06-08T10:00:00.000Z""","12.39","blabla car","9","7","expense",
"11143","""2025-06-09T10:00:00.000Z""","2.40","bar ","12","6","expense",
"11144","""2025-06-09T10:00:00.000Z""","46.70","ricarica satispay ","9","20","expense",
"11145","""2025-06-09T10:00:00.000Z""","46.70","ricarica satispay","12","20","income",
"11146","""2025-06-09T10:00:00.000Z""","15.84","pollo","9","3","expense",
"11147","""2025-06-10T10:00:00.000Z""","3.00","frappé","12","6","expense",
"11148","""2025-06-10T10:00:00.000Z""","4.99","prime","9","5","expense",
"11149","""2025-06-10T10:00:00.000Z""","6.00","birra","9","6","expense",
"11151","""2025-06-10T10:00:00.000Z""","2.40","bar","12","6","expense",
"11152","""2025-06-11T10:00:00.000Z""","8.00","pranzo","13","6","expense",
"11153","""2025-06-11T10:00:00.000Z""","1.86","backblaze","9","5","expense",
"11154","""2025-06-11T10:00:00.000Z""","42.20","unipolmove","9","7","expense",
"11155","""2025-06-11T10:00:00.000Z""","2.20","metro","9","7","expense",
"11156","""2025-06-11T10:00:00.000Z""","2.50","pranzo","9","6","expense",
"11157","""2025-06-11T10:00:00.000Z""","10.00","moes","9","6","expense",
"11158","""2025-06-11T10:00:00.000Z""","3.99","bici lime","11","7","expense",
"11159","""2025-06-11T10:00:00.000Z""","2.40","bar","12","6","expense",
"11160","""2025-06-12T10:00:00.000Z""","9.99","iliad","9","5","expense",
"11161","""2025-06-12T10:00:00.000Z""","4.40","metro","9","7","expense",
"11162","""2025-06-12T10:00:00.000Z""","8.00","pranzo","13","6","expense",
"11163","""2025-06-12T10:00:00.000Z""","2.00","pranzo","9","6","expense",
"11164","""2025-06-13T10:00:00.000Z""","32.00","spesa","13","3","expense",
"11165","""2025-06-13T10:00:00.000Z""","9.13","github copilot","7","5","expense",
"11166","""2025-06-13T10:00:00.000Z""","4.80","spesa","9","3","expense",
"11167","""2025-06-13T10:00:00.000Z""","2.40","caffè ","12","6","expense",
"11168","""2025-06-14T10:00:00.000Z""","16.00","spesa","13","3","expense",
"11169","""2025-06-14T10:00:00.000Z""","19.80","piadine","9","6","expense",
"11170","""2025-06-14T10:00:00.000Z""","7.60","macedonia caffè ","9","6","expense",
"11171","""2025-06-14T10:00:00.000Z""","6.00","bar","9","6","expense",
"11172","""2025-06-14T10:00:00.000Z""","3.90","spesa","10","3","expense",
"11173","""2025-06-14T10:00:00.000Z""","3.00","gelato","12","6","expense",
"11174","""2025-06-14T10:00:00.000Z""","10.00","birre","12","6","expense",
"11175","""2025-06-15T10:00:00.000Z""","5.00","birra turco","9","6","expense",
"11176","""2025-06-15T10:00:00.000Z""","9.00","birra e panissa turco","9","6","expense",
"11177","""2025-06-15T10:00:00.000Z""","9.50","acquisto non identificato","9","10","expense",
"11178","""2025-06-15T10:00:00.000Z""","1.80","caffè e focaz","9","6","expense",
"11179","""2025-06-15T10:00:00.000Z""","5.00","birra","9","6","expense",
"11180","""2025-06-16T10:00:00.000Z""","15.64","benzina","9","7","expense",
"11181","""2025-06-16T10:00:00.000Z""","57.00","spiaggia varigotti","9","8","expense",
"11182","""2025-06-16T10:00:00.000Z""","110.00","cena molo","9","6","expense",
"11183","""2025-06-16T10:00:00.000Z""","4.80","caffè bar ","12","6","expense",
"11184","""2025-06-17T10:00:00.000Z""","2.40","bar","12","6","expense",
"11185","""2025-06-17T10:00:00.000Z""","3.00","frappe","12","6","expense",
"11186","""2025-06-18T10:00:00.000Z""","0.99","icloud","11","5","expense",
"11187","""2025-06-18T10:00:00.000Z""","4.00","birra","9","6","expense",
"11188","""2025-06-18T10:00:00.000Z""","3.00","ricarica","5","14","income",
"11189","""2025-06-18T10:00:00.000Z""","4.00","bar","12","6","expense",
"11190","""2025-06-18T10:00:00.000Z""","3.00","giroconto","5","14","income",
"11191","""2025-06-19T10:00:00.000Z""","8.00","pranzo","13","6","expense",
"11192","""2025-06-19T10:00:00.000Z""","6.17","fornaio","9","3","expense",
"11193","""2025-06-19T10:00:00.000Z""","4.40","metro","9","7","expense",
"11194","""2025-06-19T10:00:00.000Z""","5.00","pranzo","9","6","expense",
"11195","""2025-06-19T10:00:00.000Z""","1.20","caffè ","12","6","expense",
"11196","""2025-06-20T10:00:00.000Z""","2.40","gelato","9","6","expense",
"11197","""2025-06-22T10:00:00.000Z""","8.50","pesce","9","6","expense",
"11198","""2025-06-23T10:00:00.000Z""","600.00","restituzione caparra","9","14","income",
"11199","""2025-06-23T10:00:00.000Z""","600.00","restituzione caparra","9","20","expense",
"11200","""2025-06-23T10:00:00.000Z""","600.00","restituzione caparra","5","20","income",
"11201","""2025-06-23T10:00:00.000Z""","15.60","treno","9","7","expense",
"11202","""2025-06-23T10:00:00.000Z""","41.00","ricarica satispay","9","20","expense",
"11203","""2025-06-23T10:00:00.000Z""","41.00","ricarica satispay","12","20","income",
"11204","""2025-06-24T10:00:00.000Z""","3.99","ricarica lime","11","7","expense",
"11205","""2025-06-24T10:00:00.000Z""","3.00","coca","9","6","expense",
"11206","""2025-06-24T10:00:00.000Z""","5.50","siga","9","10","expense",
"11207","""2025-06-24T10:00:00.000Z""","2.00","pranzo","9","6","expense",
"11208","""2025-06-24T10:00:00.000Z""","8.00","pranzo","13","6","expense",
"11209","""2025-06-24T10:00:00.000Z""","2.00","pranzo","9","6","expense",
"11210","""2025-06-25T10:00:00.000Z""","8.00","ricarica macchinette","13","6","expense",
"11211","""2025-06-25T10:00:00.000Z""","8.00","pranzo","13","6","expense",
"11212","""2025-06-25T10:00:00.000Z""","4.96","pranzo","9","6","expense",
"11213","""2025-06-25T10:00:00.000Z""","11.25","mc","9","6","expense",
"11214","""2025-06-25T10:00:00.000Z""","3.79","of","9","10","expense",
"11215","""2025-06-25T10:00:00.000Z""","2.20","metro","9","7","expense",
"11216","""2025-06-26T10:00:00.000Z""","3.70","bar","12","6","expense",
"11217","""2025-06-26T10:00:00.000Z""","19.42","spesa","9","3","expense",
"11218","""2025-06-26T10:00:00.000Z""","5.40","focaccia","12","3","expense",
"11219","""2025-06-27T10:00:00.000Z""","50.00","spostamento","1","20","expense",
"11220","""2025-06-27T10:00:00.000Z""","40.00","prelievo","4","20","income",
"11221","""2025-06-27T10:00:00.000Z""","28.00","garage","4","9","expense",
"11222","""2025-06-27T10:00:00.000Z""","3.00","frappè ","12","6","expense",
"11223","""2025-06-27T10:00:00.000Z""","1.50","gelato","12","6","expense",
"11224","""2025-06-27T10:00:00.000Z""","50.00","spostamento","9","20","income",
"11225","""2025-06-27T10:00:00.000Z""","40.00","prelievo","9","20","expense",
"11226","""2025-06-27T10:00:00.000Z""","23.00","cena fuoritutti","9","6","expense",
"11227","""2025-06-28T10:00:00.000Z""","2.00","caffè ","4","6","expense",
"11228","""2025-06-28T10:00:00.000Z""","2.99","google one","5","5","expense",
"11229","""2025-06-28T10:00:00.000Z""","14.75","pizza focaz concerto","12","6","expense",
"11230","""2025-06-28T10:00:00.000Z""","1.80","gelato","12","6","expense",
"11231","""2025-06-29T10:00:00.000Z""","4.20","spesa","12","3","expense",
"11232","""2025-06-29T10:00:00.000Z""","4.00","bar bianca","12","6","expense",
"11233","""2025-06-30T10:00:00.000Z""","1801.00","stipendio","9","1","income",
"11234","""2025-06-30T10:00:00.000Z""","500.00","risparmi ","9","20","expense",
"11235","""2025-06-30T10:00:00.000Z""","500.00","risparmi ","1","20","income",
